id	well	plate	total_reads	coverage	genecounts	RNAreseq	treatment	RNAlibBatch	RNAseqBatch	DNAlibBatch	DNAseqBatch	egglayBatch	eclosionBatch	platingBatch
233_A6	A6	233	17436832	5.98301	5264857	no	2	2	2	2	2	2	9	27
233_B12	B12	233	13398052	3.1735	3472637	no	2	2	2	2	2	2	9	27
233_B4	B4	233	13475194	2.73686	5957898	no	2	2	2	2	2	2	9	27
233_C11	C11	233	20503970	2.34534	2319328	no	2	2	2	2	2	2	9	27
233_C9	C9	233	12308144	2.93429	4001634	no	2	2	2	2	2	2	9	27
233_D1	D1	233	12723132	1.52282	4798463	no	2	2	2	2	2	2	9	27
233_D3	D3	233	14371716	3.65405	3750811	no	2	2	2	2	2	2	9	27
233_D7	D7	233	9125516	1.71967	3306401	no	2	2	2	2	2	2	9	27
233_E12	E12	233	12613276	3.10936	5111178	yes	2	2	4	2	2	2	9	27
233_E4	E4	233	12046094	2.96883	3410699	no	2	2	2	2	2	2	9	27
233_E9	E9	233	15982748	3.83221	2309612	no	2	2	2	2	2	2	9	27
233_F7	F7	233	13667340	3.10694	4207503	no	2	2	2	2	2	2	9	27
233_F9	F9	233	10076218	2.103	4012421	no	2	2	2	2	2	2	9	27
233_G12	G12	233	8570360	1.14333	4864787	no	2	2	2	2	2	2	9	27
233_G4	G4	233	12691368	2.81356	5037854	no	2	2	2	2	2	2	9	27
233_G6	G6	233	17078446	3.64549	6743824	no	2	2	2	2	2	2	9	27
233_H2	H2	233	13634118	2.7792	5159158	no	2	2	2	2	2	2	9	27
233_H4	H4	233	15953138	3.74886	3618887	no	2	2	2	2	2	2	9	27
233_A3	A3	233	11497798	3.00375	2400279	no	2	2	2	2	2	2	9	27
233_A4	A4	233	12743570	1.66093	5419034	no	2	2	2	2	2	2	9	27
233_A5	A5	233	19478260	5.14533	5865071	no	2	2	2	2	2	2	9	27
233_A11	A11	233	13946582	3.62684	4258421	yes	2	2	5	2	2	2	9	27
233_A1	A1	233	14683114	3.46311	2010567	yes	2	2	5	2	2	2	9	27
233_B3	B3	233	20502548	7.33188	3330457	yes	2	2	5	2	2	2	9	27
233_D9	D9	233	23442364	6.86489	4467471	yes	2	2	5	2	2	2	9	27
233_F12	F12	233	13474392	1.63318	2598780	yes	2	2	5	2	2	2	9	27
233_F3	F3	233	14892062	3.37383	3208255	yes	2	2	5	2	2	2	9	27
234_B1	B1	234	23512170	11.8556	3530403	no	2	2	2	2	2	2	9	27
234_B2	B2	234	24963428	11.2509	6586539	no	2	2	2	2	2	2	9	27
234_B3	B3	234	19490174	10.6946	8384962	no	2	2	2	2	2	2	9	27
234_C1	C1	234	20654388	9.01721	4089745	no	2	2	2	2	2	2	9	27
234_C3	C3	234	23317716	10.5976	7036719	no	2	2	2	2	2	2	9	27
234_C4	C4	234	27688568	12.8777	532110	no	2	2	2	2	2	2	9	27
234_C5	C5	234	27916850	9.62474	5278525	no	2	2	2	2	2	2	9	27
234_C7	C7	234	24791274	10.2973	5506494	no	2	2	2	2	2	2	9	27
234_C8	C8	234	24033258	10.0035	2817038	no	2	2	2	2	2	2	9	27
234_D2	D2	234	22646124	11.9085	6912177	no	2	2	2	2	2	2	9	27
234_A1	A1	234	16371668	5.12703	506693	no	2	2	2	2	2	2	9	27
234_D3	D3	234	19497952	7.41406	8531767	no	2	2	2	2	2	2	9	27
234_D5	D5	234	28749948	14.506	2083543	no	2	2	2	2	2	2	9	27
234_D7	D7	234	27995790	14.4753	3210356	no	2	2	2	2	2	2	9	27
234_D9	D9	234	25673380	12.3525	5356799	yes	2	2	4	2	2	2	9	27
234_E10	E10	234	16844884	5.13263	535970	no	2	2	2	2	2	2	9	27
234_E2	E2	234	18917758	8.8395	12134996	no	2	2	2	2	2	2	9	27
234_A3	A3	234	9848758	5.18928	5575234	no	2	2	2	2	2	2	9	27
234_E5	E5	234	25462840	12.3076	2071632	no	2	2	2	2	2	2	9	27
234_E6	E6	234	20027194	8.4739	6726082	yes	2	2	4	2	2	2	9	27
234_E9	E9	234	20533726	8.91747	1936406	no	2	2	2	2	2	2	9	27
234_F1	F1	234	19846550	8.89986	4902822	no	2	2	2	2	2	2	9	27
234_F2	F2	234	22476608	11.5829	4217222	no	2	2	2	2	2	2	9	27
234_F3	F3	234	25180444	11.0986	3535953	no	2	2	2	2	2	2	9	27
234_A5	A5	234	20251030	7.15933	2532820	no	2	2	2	2	2	2	9	27
234_F4	F4	234	21792118	11.0879	1907611	no	2	2	2	2	2	2	9	27
234_F5	F5	234	16924244	6.15965	5103361	no	2	2	2	2	2	2	9	27
234_F6	F6	234	15292628	4.05018	8074847	no	2	2	2	2	2	2	9	27
234_F8	F8	234	17459334	5.2036	3396085	no	2	2	2	2	2	2	9	27
234_F9	F9	234	27064028	13.9393	1791507	no	2	2	2	2	2	2	9	27
234_G1	G1	234	25817042	10.7921	5188312	no	2	2	2	2	2	2	9	27
234_G2	G2	234	24750320	12.5852	6472044	no	2	2	2	2	2	2	9	27
234_G3	G3	234	24143870	9.85815	4743820	no	2	2	2	2	2	2	9	27
234_G7	G7	234	25573614	12.8506	3387146	no	2	2	2	2	2	2	9	27
234_G8	G8	234	21065326	9.46752	5285373	no	2	2	2	2	2	2	9	27
234_G9	G9	234	18434566	9.38139	2387317	no	2	2	2	2	2	2	9	27
234_H3	H3	234	25013714	9.15464	4385413	no	2	2	2	2	2	2	9	27
234_H4	H4	234	19157282	6.29029	4713588	no	2	2	2	2	2	2	9	27
234_H6	H6	234	24478026	7.8012	2857003	no	2	2	2	2	2	2	9	27
234_H7	H7	234	39133000	14.5141	3767052	no	2	2	2	2	2	2	9	27
234_H8	H8	234	22948178	10.1555	5046227	no	2	2	2	2	2	2	9	27
234_H9	H9	234	26884094	12.376	3320535	no	2	2	2	2	2	2	9	27
234_A8	A8	234	15248810	4.66241	2095537	no	2	2	2	2	2	2	9	27
234_B4	B4	234	7169330	1.5017	3468252	no	2	2	2	2	2	2	9	27
234_B5	B5	234	13853886	3.25552	2299679	no	2	2	2	2	2	2	9	27
234_A12	A12	234	9429738	2.48995	1051012	no	2	2	2	2	2	2	9	27
234_D4	D4	234	6139396	0.947347	3903006	no	2	2	2	2	2	2	9	27
234_E1	E1	234	15898112	4.17277	4116126	no	2	2	2	2	2	2	9	27
234_E4	E4	234	17731304	4.27742	2366281	no	2	2	2	2	2	2	9	27
234_E7	E7	234	11040774	1.35321	3431948	no	2	2	2	2	2	2	9	27
234_E8	E8	234	13693194	1.74942	1984988	no	2	2	2	2	2	2	9	27
234_A6	A6	234	5073270	1.11804	3321390	no	2	2	2	2	2	2	9	27
234_G4	G4	234	9704098	2.07599	4954605	no	2	2	2	2	2	2	9	27
234_A7	A7	234	21628322	2.25001	6752809	no	2	2	2	2	2	2	9	27
234_B12	B12	234	13289160	4.03354	1416878	yes	2	2	5	2	2	2	9	27
234_B6	B6	234	20396834	8.79431	2263315	yes	2	2	5	2	2	2	9	27
234_C2	C2	234	21337296	10.6917	1573409	yes	2	2	5	2	2	2	9	27
234_F7	F7	234	19506642	9.55821	1502645	yes	2	2	5	2	2	2	9	27
234_G10	G10	234	25468856	11.2565	2456765	yes	2	2	5	2	2	2	9	27
234_G12	G12	234	4895790	1.13272	2183112	yes	2	2	5	2	2	2	9	27
237_B2	B2	237	18883382	9.61935	2278812	no	2	2	2	2	2	1	7	27
237_B6	B6	237	20285554	9.93338	2471571	no	2	2	2	2	2	1	7	27
237_A10	A10	237	18137882	7.45073	7771219	no	2	2	2	2	2	1	7	27
237_C11	C11	237	17683202	8.22039	1157386	no	2	2	2	2	2	1	7	27
237_C4	C4	237	15731858	4.44092	3601913	no	2	2	2	2	2	1	7	27
237_C5	C5	237	24501440	10.9085	5992355	no	2	2	2	2	2	1	7	27
237_C6	C6	237	22977006	10.6087	5944632	no	2	2	2	2	2	1	7	27
237_D10	D10	237	18624160	7.73758	2888448	no	2	2	2	2	2	1	7	27
237_D11	D11	237	19203858	7.01293	2080303	no	2	2	2	2	2	1	7	27
237_D5	D5	237	15248112	5.21713	3378917	no	2	2	2	2	2	1	7	27
237_D6	D6	237	18289142	9.27822	2323496	no	2	2	2	2	2	1	7	27
237_D7	D7	237	22340740	10.0402	5220448	no	2	2	2	2	2	1	7	27
237_E10	E10	237	18909830	7.30252	2037565	no	2	2	2	2	2	1	7	27
237_E6	E6	237	19241348	8.34234	3024714	no	2	2	2	2	2	1	7	27
237_E7	E7	237	22270906	8.63823	4825568	no	2	2	2	2	2	1	7	27
237_E8	E8	237	15832584	5.12818	4398594	no	2	2	2	2	2	1	7	27
237_F10	F10	237	18417664	8.70655	2621566	no	2	2	2	2	2	1	7	27
237_F3	F3	237	18928162	8.16406	6289617	no	2	2	2	2	2	1	7	27
237_F8	F8	237	16932814	6.7661	2147970	no	2	2	2	2	2	1	7	27
237_G10	G10	237	23033770	9.64022	4262891	no	2	2	2	2	2	1	7	27
237_A4	A4	237	13409494	4.17512	7738683	no	2	2	2	2	2	1	7	27
237_G12	G12	237	15140114	4.5856	2932406	no	2	2	2	2	2	1	7	27
237_G6	G6	237	19543410	7.54211	2382465	no	2	2	2	2	2	1	7	27
237_G9	G9	237	14297048	6.12004	3090185	no	2	2	2	2	2	1	7	27
237_H10	H10	237	18519416	8.37999	1529554	no	2	2	2	2	2	1	7	27
237_H11	H11	237	19085428	7.79349	2384414	yes	2	2	4	2	2	1	7	27
237_A5	A5	237	16918774	7.60401	2028881	no	2	2	2	2	2	1	7	27
237_H4	H4	237	21790636	9.61279	8554398	no	2	2	2	2	2	1	7	27
237_H5	H5	237	16361834	6.6254	4155309	no	2	2	2	2	2	1	7	27
237_H6	H6	237	22191390	9.34648	6920969	no	2	2	2	2	2	1	7	27
237_H7	H7	237	28999320	10.9248	8809376	no	2	2	2	2	2	1	7	27
237_H9	H9	237	19682428	8.85981	2078163	no	2	2	2	2	2	1	7	27
237_A7	A7	237	17592760	5.5725	3805258	no	2	2	2	2	2	1	7	27
237_B10	B10	237	15912964	5.17588	1752938	no	2	2	2	2	2	1	7	27
237_B11	B11	237	9119064	2.14717	2380178	no	2	2	2	2	2	1	7	27
237_B12	B12	237	6275264	0.748171	1547742	no	2	2	2	2	2	1	7	27
237_B3	B3	237	16879294	1.74735	1813095	no	2	2	2	2	2	1	7	27
237_B4	B4	237	15700614	4.62588	2023275	no	2	2	2	2	2	1	7	27
237_B5	B5	237	29617876	3.37998	2860445	no	2	2	2	2	2	1	7	27
237_B7	B7	237	12789908	3.04705	2786582	no	2	2	2	2	2	1	7	27
237_B8	B8	237	19505494	2.07502	2175432	no	2	2	2	2	2	1	7	27
237_B9	B9	237	11447470	3.24146	3003262	no	2	2	2	2	2	1	7	27
237_A11	A11	237	20456976	1.92522	2421829	yes	2	2	4	2	2	1	7	27
237_D12	D12	237	13410584	3.65961	3588494	no	2	2	2	2	2	1	7	27
237_D3	D3	237	14927166	5.67078	1595627	no	2	2	2	2	2	1	7	27
237_E11	E11	237	12600346	3.92849	3041752	no	2	2	2	2	2	1	7	27
237_E3	E3	237	12446372	3.66202	6152835	no	2	2	2	2	2	1	7	27
237_E4	E4	237	12405358	4.2153	2123130	no	2	2	2	2	2	1	7	27
237_E5	E5	237	15574124	3.77126	1197977	yes	2	2	4	2	2	1	7	27
237_E9	E9	237	30065240	3.01926	3662069	no	2	2	2	2	2	1	7	27
237_A2	A2	237	4724474	1.1277	4215245	no	2	2	2	2	2	1	7	27
237_F2	F2	237	11102808	3.71006	7502974	no	2	2	2	2	2	1	7	27
237_F6	F6	237	10537146	2.54882	1933268	no	2	2	2	2	2	1	7	27
237_F7	F7	237	14267630	4.28313	2690906	no	2	2	2	2	2	1	7	27
237_F9	F9	237	44044200	3.75535	3697565	no	2	2	2	2	2	1	7	27
237_G11	G11	237	6548478	1.402	2128320	yes	2	2	4	2	2	1	7	27
237_G2	G2	237	2877986	0.761001	2144381	no	2	2	2	2	2	1	7	27
237_G3	G3	237	10031738	1.12101	3109035	no	2	2	2	2	2	1	7	27
237_G4	G4	237	24481800	2.61852	1573475	no	2	2	2	2	2	1	7	27
237_G5	G5	237	14771614	3.70642	2617956	no	2	2	2	2	2	1	7	27
237_H12	H12	237	6970542	1.74375	3598975	no	2	2	2	2	2	1	7	27
237_H1	H1	237	11051888	4.32725	2939899	no	2	2	2	2	2	1	7	27
237_A6	A6	237	11554392	3.11438	4190201	no	2	2	2	2	2	1	7	27
237_A8	A8	237	13128628	3.98422	1293233	no	2	2	2	2	2	1	7	27
237_C12	C12	237	11821306	1.26318	1552715	yes	2	2	5	2	2	1	7	27
237_D4	D4	237	17652842	7.96343	1893397	yes	2	2	5	2	2	1	7	27
237_D8	D8	237	18785772	8.55337	1854791	yes	2	2	5	2	2	1	7	27
237_D9	D9	237	14448260	3.51251	1806732	yes	2	2	5	2	2	1	7	27
237_F4	F4	237	10887980	3.74049	1715683	yes	2	2	5	2	2	1	7	27
239_B2	B2	239	23165872	8.92879	5010262	no	2	2	2	2	2	2	9	27
239_B3	B3	239	22444482	7.84371	3572057	no	2	2	2	2	2	2	9	27
239_B4	B4	239	21395888	8.12411	10239524	no	2	2	2	2	2	2	9	27
239_B5	B5	239	20151290	7.2408	3805373	no	2	2	2	2	2	2	9	27
239_B6	B6	239	20008116	7.30911	7959154	no	2	2	2	2	2	2	9	27
239_B9	B9	239	15373050	5.36762	2391338	no	2	2	2	2	2	2	9	27
239_A10	A10	239	15488554	5.61593	6610759	no	2	2	2	2	2	2	9	27
239_C12	C12	239	16062226	5.58054	2261324	no	2	2	2	2	2	2	9	27
239_C2	C2	239	16741332	5.41036	5188407	no	2	2	2	2	2	2	9	27
239_C3	C3	239	21986530	8.22498	5750022	no	2	2	2	2	2	2	9	27
239_C4	C4	239	20078592	7.25843	3969946	no	2	2	2	2	2	2	9	27
239_C6	C6	239	22205206	7.27655	6100081	no	2	2	2	2	2	2	9	27
239_C7	C7	239	19383088	5.9029	4253770	no	2	2	2	2	2	2	9	27
239_C8	C8	239	15097808	4.44238	2923463	no	2	2	2	2	2	2	9	27
239_C9	C9	239	17232380	6.1293	3907426	no	2	2	2	2	2	2	9	27
239_D2	D2	239	17844034	6.82531	4986709	no	2	2	2	2	2	2	9	27
239_D3	D3	239	17894802	6.72705	5007041	no	2	2	2	2	2	2	9	27
239_D4	D4	239	17970930	7.57554	2214929	no	2	2	2	2	2	2	9	27
239_D5	D5	239	18798814	6.96975	7802897	no	2	2	2	2	2	2	9	27
239_D6	D6	239	19413968	7.36372	3155424	no	2	2	2	2	2	2	9	27
239_D8	D8	239	16635236	5.51076	2960906	no	2	2	2	2	2	2	9	27
239_D9	D9	239	15384934	4.56722	3363797	no	2	2	2	2	2	2	9	27
239_E10	E10	239	16336156	5.63623	3598011	no	2	2	2	2	2	2	9	27
239_A2	A2	239	23835560	8.44114	2523028	yes	2	2	4	2	2	2	9	27
239_E12	E12	239	14507448	5.42928	515842	no	2	2	2	2	2	2	9	27
239_E2	E2	239	16429196	6.34181	7550440	no	2	2	2	2	2	2	9	27
239_E3	E3	239	14004690	4.5685	6659476	no	2	2	2	2	2	2	9	27
239_E5	E5	239	22207080	7.78943	2333576	no	2	2	2	2	2	2	9	27
239_E7	E7	239	20114770	6.47054	2933293	no	2	2	2	2	2	2	9	27
239_A4	A4	239	17945226	7.18209	5621068	no	2	2	2	2	2	2	9	27
239_F2	F2	239	14220240	5.12731	3876050	no	2	2	2	2	2	2	9	27
239_F3	F3	239	24170996	8.46794	5425756	no	2	2	2	2	2	2	9	27
239_F5	F5	239	15899390	5.60803	6227876	no	2	2	2	2	2	2	9	27
239_G2	G2	239	15952968	5.06238	3290237	no	2	2	2	2	2	2	9	27
239_G7	G7	239	15783578	6.41627	4806578	no	2	2	2	2	2	2	9	27
239_H4	H4	239	16369740	5.93094	8617316	no	2	2	2	2	2	2	9	27
239_H6	H6	239	14991234	5.32125	6586161	no	2	2	2	2	2	2	9	27
239_A9	A9	239	18378530	6.45955	3358501	no	2	2	2	2	2	2	9	27
239_B12	B12	239	15968128	1.74135	2423591	no	2	2	2	2	2	2	9	27
239_C11	C11	239	48026656	4.45944	2988015	no	2	2	2	2	2	2	9	27
239_A12	A12	239	11446106	4.45639	3269640	no	2	2	2	2	2	2	9	27
239_E11	E11	239	14649294	5.43498	2212179	no	2	2	2	2	2	2	9	27
239_E6	E6	239	12662894	3.83915	2896793	no	2	2	2	2	2	2	9	27
239_F11	F11	239	12297516	4.35055	2624560	no	2	2	2	2	2	2	9	27
239_F4	F4	239	14218400	4.98019	4598033	no	2	2	2	2	2	2	9	27
239_F6	F6	239	11767078	3.73254	3332578	no	2	2	2	2	2	2	9	27
239_A5	A5	239	15040624	4.90912	3309572	no	2	2	2	2	2	2	9	27
239_G10	G10	239	7416312	1.69957	4136872	no	2	2	2	2	2	2	9	27
239_G11	G11	239	16299736	5.52002	4143997	no	2	2	2	2	2	2	9	27
239_G1	G1	239	10797262	3.1595	9374090	no	2	2	2	2	2	2	9	27
239_G4	G4	239	12619798	4.10864	6529473	no	2	2	2	2	2	2	9	27
239_G8	G8	239	17081632	1.72713	3935375	no	2	2	2	2	2	2	9	27
239_H1	H1	239	19031722	5.00346	5165839	no	2	2	2	2	2	2	9	27
239_H8	H8	239	10410110	3.61255	2391521	yes	2	2	4	2	2	2	9	27
239_B10	B10	239	14295316	5.00896	3064252	no	2	2	2	2	2	2	9	27
239_D1	D1	239	12681726	4.65755	8179459	no	2	2	2	2	2	2	9	27
239_C10	C10	239	13554390	4.66136	2281098	yes	2	2	5	2	2	2	9	27
239_D12	D12	239	15088586	5.04202	2119879	yes	2	2	5	2	2	2	9	27
239_D7	D7	239	22388806	7.74347	1799285	yes	2	2	5	2	2	2	9	27
239_E4	E4	239	17524232	7.35454	2274544	yes	2	2	5	2	2	2	9	27
239_E8	E8	239	18422058	5.50587	1342475	yes	2	2	5	2	2	2	9	27
239_F12	F12	239	11920838	4.55219	1803280	yes	2	2	5	2	2	2	9	27
239_F1	F1	239	19517562	9.0398	1799168	yes	2	2	5	2	2	2	9	27
239_F9	F9	239	13671860	4.21082	1808242	yes	2	2	5	2	2	2	9	27
239_G12	G12	239	13058110	4.11131	2181197	yes	2	2	5	2	2	2	9	27
239_G9	G9	239	43085360	3.78536	2187194	yes	2	2	5	2	2	2	9	27
239_H11	H11	239	13443990	4.73487	1907248	yes	2	2	5	2	2	2	9	27
239_H12	H12	239	16749206	5.72478	1239759	yes	2	2	5	2	2	2	9	27
66_A8	A8	66	7689530	4.14713	2038772	no	2	3	2	1	3	3	1	21
66_B5	B5	66	9415572	5.09587	2064923	no	2	3	2	1	3	3	1	21
66_C9	C9	66	8015286	4.32646	1187369	yes	2	3	4	1	3	3	1	21
66_D11	D11	66	8435480	4.47872	860486	yes	2	3	4	1	3	3	1	21
66_D7	D7	66	8873398	4.53154	2555493	no	2	3	2	1	3	3	1	21
66_E7	E7	66	8330532	4.39401	1372179	yes	2	3	4	1	3	3	1	21
66_G4	G4	66	8371518	4.72288	2302261	no	2	3	2	1	3	3	1	21
66_G5	G5	66	8723648	4.3875	1171967	yes	2	3	4	1	3	3	1	21
66_H5	H5	66	7811422	4.31176	2533623	no	2	3	2	1	3	3	1	21
66_B10	B10	66	53833502	7.17667	1139948	yes	2	3	4	1	3	3	1	21
66_B12	B12	66	54767300	6.41184	1254941	yes	2	3	4	1	3	3	1	21
66_B6	B6	66	22353404	1.8948	2652161	no	2	3	2	1	3	3	1	21
66_B9	B9	66	9762174	5.33384	557759	yes	2	3	4	1	3	3	1	21
66_C11	C11	66	33597398	7.03651	1052830	yes	2	3	4	1	3	3	1	21
66_C4	C4	66	39035416	1.56687	531108	yes	2	3	4	1	3	3	1	21
66_C6	C6	66	43738682	4.97837	875301	yes	2	3	4	1	3	3	1	21
66_C7	C7	66	9440008	3.77769	1104054	yes	2	3	4	1	3	3	1	21
66_D12	D12	66	9107574	4.56117	1193379	yes	2	3	4	1	3	3	1	21
66_E12	E12	66	7783154	4.31107	1288438	yes	2	3	4	1	3	3	1	21
66_F11	F11	66	10565418	4.42506	796500	yes	2	3	4	1	3	3	1	21
66_F4	F4	66	36881898	6.56041	883108	yes	2	3	4	1	3	3	1	21
66_F5	F5	66	8768424	4.50455	599135	yes	2	3	4	1	3	3	1	21
66_F8	F8	66	8701692	4.60778	527915	yes	2	3	4	1	3	3	1	21
66_H10	H10	66	8228620	4.13593	2624243	no	2	3	2	1	3	3	1	21
66_H4	H4	66	8762308	4.76322	3205334	no	2	3	2	1	3	3	1	21
66_A10	A10	66	8467926	4.18578	2152245	yes	2	3	5	1	3	3	1	21
66_A11	A11	66	10828982	2.93062	2868559	yes	2	3	5	1	3	3	1	21
66_A5	A5	66	9695546	5.3881	2094818	yes	2	3	5	1	3	3	1	21
66_A6	A6	66	8474530	3.48876	1699248	yes	2	3	5	1	3	3	1	21
66_B7	B7	66	8444910	4.68727	2268574	yes	2	3	5	1	3	3	1	21
66_B8	B8	66	9227766	4.7132	1778216	yes	2	3	5	1	3	3	1	21
66_C12	C12	66	44031016	7.22208	2400023	yes	2	3	5	1	3	3	1	21
66_C5	C5	66	10157356	4.7763	2710169	yes	2	3	5	1	3	3	1	21
66_D4	D4	66	8342976	4.65819	1752311	yes	2	3	5	1	3	3	1	21
66_D9	D9	66	9207496	4.48148	3066733	yes	2	3	5	1	3	3	1	21
66_E10	E10	66	8846372	4.66148	1565052	yes	2	3	5	1	3	3	1	21
66_E11	E11	66	8233460	4.40737	2179987	yes	2	3	5	1	3	3	1	21
66_E4	E4	66	8476114	4.6687	1703199	yes	2	3	5	1	3	3	1	21
66_E8	E8	66	9995342	4.80611	1796988	yes	2	3	5	1	3	3	1	21
66_E9	E9	66	7715006	4.38741	2199991	yes	2	3	5	1	3	3	1	21
66_F10	F10	66	8358376	3.97964	1879928	yes	2	3	5	1	3	3	1	21
66_F12	F12	66	8118526	4.15127	1799421	yes	2	3	5	1	3	3	1	21
66_F6	F6	66	9175810	3.97351	2617450	yes	2	3	5	1	3	3	1	21
66_F9	F9	66	8753904	4.34263	1286512	yes	2	3	5	1	3	3	1	21
66_G10	G10	66	8587332	4.25059	1375002	yes	2	3	5	1	3	3	1	21
66_G12	G12	66	8077784	4.01223	1367908	yes	2	3	5	1	3	3	1	21
66_G6	G6	66	15443546	1.12419	1409564	yes	2	3	5	1	3	3	1	21
66_G7	G7	66	9386760	4.62299	2306365	yes	2	3	5	1	3	3	1	21
66_G8	G8	66	7564894	4.05291	2079167	yes	2	3	5	1	3	3	1	21
66_G9	G9	66	50447678	11.2335	2164753	yes	2	3	5	1	3	3	1	21
66_H11	H11	66	9451868	4.80024	1896677	yes	2	3	5	1	3	3	1	21
66_H12	H12	66	76534140	7.10579	1546743	yes	2	3	5	1	3	3	1	21
66_H6	H6	66	8693866	4.6287	2451501	yes	2	3	5	1	3	3	1	21
66_H7	H7	66	11487052	3.74579	1599548	yes	2	3	5	1	3	3	1	21
66_H9	H9	66	7976252	4.45088	1971712	yes	2	3	5	1	3	3	1	21
68_A7	A7	68	10469106	5.51898	2602882	no	2	3	2	1	2	2	3	21
68_B11	B11	68	9471738	4.81259	1901153	yes	2	3	4	1	2	2	3	21
68_A10	A10	68	9080836	4.56555	2054575	no	2	3	2	1	2	2	3	21
68_B6	B6	68	10298346	5.10247	2142080	no	2	3	2	1	2	2	3	21
68_B7	B7	68	10500136	5.21863	1424038	yes	2	3	4	1	2	2	3	21
68_B9	B9	68	9383884	4.81211	1883014	no	2	3	2	1	2	2	3	21
68_C11	C11	68	8687158	4.42121	1810747	yes	2	3	4	1	2	2	3	21
68_C3	C3	68	10457876	5.16686	2116476	no	2	3	2	1	2	2	3	21
68_C5	C5	68	13045260	6.12691	2011906	no	2	3	2	1	2	2	3	21
68_C7	C7	68	11384468	5.83428	2007516	no	2	3	2	1	2	2	3	21
68_C9	C9	68	9546302	4.857	1397665	yes	2	3	4	1	2	2	3	21
68_D11	D11	68	10693736	5.25824	2279496	yes	2	3	4	1	2	2	3	21
68_D1	D1	68	10339694	5.37217	2348170	no	2	3	2	1	2	2	3	21
68_D7	D7	68	11984456	5.96953	1953107	no	2	3	2	1	2	2	3	21
68_D9	D9	68	11147992	5.35245	1961514	no	2	3	2	1	2	2	3	21
68_E1	E1	68	9415922	4.81204	2572081	no	2	3	2	1	2	2	3	21
68_E2	E2	68	9227354	4.69033	2181255	no	2	3	2	1	2	2	3	21
68_E3	E3	68	11577008	5.79334	3189364	no	2	3	2	1	2	2	3	21
68_E5	E5	68	13061694	6.36826	2185356	no	2	3	2	1	2	2	3	21
68_E8	E8	68	12371188	5.95685	2633370	no	2	3	2	1	2	2	3	21
68_A2	A2	68	10533262	4.70017	2099897	yes	2	3	4	1	2	2	3	21
68_F12	F12	68	8137688	4.16543	2155090	no	2	3	2	1	2	2	3	21
68_F2	F2	68	9280146	4.79228	2182135	no	2	3	2	1	2	2	3	21
68_F3	F3	68	10450344	4.92763	2094952	no	2	3	2	1	2	2	3	21
68_F5	F5	68	9204080	4.49533	2134290	no	2	3	2	1	2	2	3	21
68_F7	F7	68	8843198	4.6338	1948679	no	2	3	2	1	2	2	3	21
68_G12	G12	68	8193394	4.3858	2387039	no	2	3	2	1	2	2	3	21
68_G1	G1	68	9979894	5.0887	2829067	no	2	3	2	1	2	2	3	21
68_G2	G2	68	11055006	5.53031	2237769	no	2	3	2	1	2	2	3	21
68_G3	G3	68	10582850	5.31868	2664477	no	2	3	2	1	2	2	3	21
68_A4	A4	68	10158402	5.12853	2474363	no	2	3	2	1	2	2	3	21
68_G7	G7	68	8828344	4.5679	3438891	no	2	3	2	1	2	2	3	21
68_G8	G8	68	10522650	5.46009	1956028	no	2	3	2	1	2	2	3	21
68_H10	H10	68	9414342	4.85629	2727860	no	2	3	2	1	2	2	3	21
68_H11	H11	68	10566172	5.08607	2454399	no	2	3	2	1	2	2	3	21
68_H12	H12	68	10506928	5.16496	1253771	no	2	3	2	1	2	2	3	21
68_H1	H1	68	8019140	4.27779	3527037	no	2	3	2	1	2	2	3	21
68_H2	H2	68	9249908	4.85508	2426262	no	2	3	2	1	2	2	3	21
68_A5	A5	68	11408922	5.48578	2013939	yes	2	3	4	1	2	2	3	21
68_H3	H3	68	10432108	5.25994	2888038	no	2	3	2	1	2	2	3	21
68_H4	H4	68	9830496	4.94786	3287225	no	2	3	2	1	2	2	3	21
68_H5	H5	68	10424902	5.22473	2613376	no	2	3	2	1	2	2	3	21
68_H6	H6	68	11321960	5.61288	4219012	no	2	3	2	1	2	2	3	21
68_H7	H7	68	13539858	6.34211	4238766	no	2	3	2	1	2	2	3	21
68_H8	H8	68	9589268	4.90373	2499411	no	2	3	2	1	2	2	3	21
68_F1	F1	68	7671726	3.87113	1763830	yes	2	3	4	1	2	2	3	21
68_G4	G4	68	27120482	1.69865	2130897	yes	2	3	4	1	2	2	3	21
68_A11	A11	68	8817282	4.39203	2556705	yes	2	3	5	1	2	2	3	21
